payer_id,due_date,paid_date,payment_due,amount_paid,principal_payment,interest_payment,escrow_payment,late_fee,total_amount_due,remaining_balance,status,days_late,payment_method,payment_processor,transaction_id,confirmation_number,payment_type
212,2023-03-01,2023-03-01,1389.93,1389.93,281.61,1108.32,553.72,0.0,1943.65,207431.22,Paid,0.0,Phone Payment,BMO Digital Banking,944F7086,MP140692,Regular
212,2023-04-01,2023-04-03,1389.93,1389.93,283.11,1106.82,293.4,0.0,1683.33,207148.11,Paid,2.0,Mobile App,Interac,64513F78,MP620818,Regular
212,2023-05-01,2023-05-03,1389.93,1389.93,284.62,1105.31,505.82,0.0,1895.75,206863.49,Paid,2.0,Auto-Pay,TD EasyWeb,74EEB747,MP348586,Regular
212,2023-06-01,2023-06-02,1389.93,1389.93,286.14,1103.79,343.11,0.0,1733.04,206577.35,Paid,1.0,Phone Payment,BMO Digital Banking,38191BBB,MP197792,Regular
212,2023-07-01,2023-07-01,1389.93,1389.93,287.67,1102.26,441.19,0.0,1831.12,206289.68,Paid,0.0,Online Payment,Visa Debit,18938D63,MP210212,Regular
212,2023-08-01,2023-08-12,1389.93,1389.93,289.2,1100.73,791.14,55.6,2181.07,206000.48,Paid,11.0,Bank Transfer,RBC Online,0B7E2CDC,MP891051,Late Payment
212,2023-09-01,2023-09-02,1389.93,1389.93,290.75,1099.18,386.34,0.0,1776.27,205709.73,Paid,1.0,Check,BMO Digital Banking,7AC26305,MP152076,Regular
212,2023-10-01,2023-10-03,1389.93,1389.93,292.3,1097.63,765.3,0.0,2155.23,205417.43,Paid,2.0,Auto-Pay,BMO Digital Banking,A08F9364,MP229809,Regular
212,2023-11-01,2023-11-04,1389.93,1389.93,293.86,1096.07,379.36,0.0,1769.29,205123.58,Paid,3.0,Check,BMO Digital Banking,F5AD5080,MP233896,Regular
212,2023-12-01,2023-12-02,1389.93,1389.93,295.42,1094.51,784.08,0.0,2174.01,204828.15,Paid,1.0,Auto-Pay,RBC Online,5AC4591B,MP755947,Regular
213,2023-03-01,2023-03-03,3086.66,3086.66,1332.56,1754.1,320.01,0.0,3406.67,373675.37,Paid,2.0,Online Payment,RBC Online,1057EDD7,MP412458,Regular
213,2023-04-01,2023-04-02,3086.66,3086.66,1338.79,1747.87,505.26,0.0,3591.92,372336.58,Paid,1.0,Auto-Pay,Mastercard Debit,36C75427,MP243646,Regular
213,2023-05-01,2023-05-03,3086.66,3086.66,1345.06,1741.6,591.66,0.0,3678.32,370991.52,Paid,2.0,Check,Mastercard Debit,7F4BB504,MP654274,Regular
213,2023-06-01,2023-06-06,3086.66,3086.66,1351.35,1735.31,478.59,0.0,3565.25,369640.17,Paid,5.0,Bank Transfer,Interac,FFB0EC0D,MP770806,Regular
213,2023-07-01,2023-07-02,3086.66,3086.66,1357.67,1728.99,748.22,0.0,3834.88,368282.51,Paid,1.0,Phone Payment,Interac,02B8F89B,MP469327,Regular
213,2023-08-01,2023-08-02,3086.66,3086.66,1364.02,1722.64,726.44,0.0,3813.1,366918.49,Paid,1.0,Check,Interac,A6D75031,MP452241,Regular
213,2023-09-01,2023-09-03,3086.66,3086.66,1370.4,1716.26,594.14,0.0,3680.8,365548.09,Paid,2.0,Phone Payment,TD EasyWeb,5B3B9FC5,MP459718,Regular
213,2023-10-01,2023-10-03,3086.66,3086.66,1376.81,1709.85,228.06,0.0,3314.72,364171.28,Paid,2.0,Online Payment,Visa Debit,D20BA118,MP793932,Regular
213,2023-11-01,2023-11-01,3086.66,3086.66,1383.25,1703.41,777.9,0.0,3864.56,362788.03,Paid,0.0,Check,BMO Digital Banking,185A1DBA,MP752900,Regular
213,2023-12-01,2023-12-05,3086.66,3086.66,1389.72,1696.94,314.6,0.0,3401.26,361398.31,Paid,4.0,Mobile App,Mastercard Debit,95AB7A55,MP589169,Regular
214,2023-07-01,2023-07-01,627.24,627.24,249.26,377.98,355.99,0.0,983.23,122438.49,Paid,0.0,Auto-Pay,Mastercard Debit,35F784D2,MP882409,Regular
214,2023-08-01,2023-08-02,627.24,627.24,250.03,377.21,659.12,0.0,1286.36,122188.46,Paid,1.0,Bank Transfer,BMO Digital Banking,0DC92C38,MP469069,Regular
214,2023-09-01,2023-09-02,627.24,627.24,250.8,376.44,408.96,0.0,1036.2,121937.67,Paid,1.0,Check,RBC Online,7D8DD034,MP918786,Regular
214,2023-10-01,2023-10-02,627.24,627.24,251.57,375.67,647.43,0.0,1274.67,121686.1,Paid,1.0,Phone Payment,Interac,B69CABB3,MP681606,Regular
214,2023-11-01,2023-11-01,627.24,627.24,252.35,374.89,478.55,0.0,1105.79,121433.75,Paid,0.0,Phone Payment,RBC Online,4D3A7DD6,MP934571,Regular
214,2023-12-01,2023-12-01,627.24,627.24,253.12,374.12,311.29,0.0,938.53,121180.63,Paid,0.0,Bank Transfer,Visa Debit,46A2E7E3,MP973340,Regular
217,2023-04-01,2023-04-07,1421.76,1421.76,237.87,1183.89,578.05,0.0,1999.81,197819.7,Paid,6.0,Online Payment,Mastercard Debit,F5216505,MP108902,Regular
217,2023-05-01,2023-05-02,1421.76,1421.76,239.29,1182.47,684.95,0.0,2106.71,197580.41,Paid,1.0,Auto-Pay,TD EasyWeb,B43F0D66,MP885600,Regular
217,2023-06-01,2023-06-11,1421.76,1421.76,240.72,1181.04,676.25,56.87,2098.01,197339.68,Paid,10.0,Check,Interac,5D12599E,MP524339,Late Payment
217,2023-07-01,2023-07-03,1421.76,1421.76,242.16,1179.6,419.57,0.0,1841.33,197097.52,Paid,2.0,Bank Transfer,Mastercard Debit,EC1F16C9,MP532757,Regular
217,2023-08-01,2023-08-01,1421.76,1421.76,243.61,1178.15,328.22,0.0,1749.98,196853.91,Paid,0.0,Check,RBC Online,DEDCAC4F,MP996359,Regular
217,2023-09-01,2023-09-01,1421.76,1421.76,245.07,1176.69,673.46,0.0,2095.22,196608.85,Paid,0.0,Check,Interac,B8A8BAFB,MP593594,Regular
217,2023-10-01,2023-10-01,1421.76,1421.76,246.53,1175.23,387.71,0.0,1809.47,196362.32,Paid,0.0,Phone Payment,Mastercard Debit,77EC1186,MP916085,Regular
217,2023-11-01,2023-11-01,1421.76,1421.76,248.0,1173.76,789.4,0.0,2211.16,196114.31,Paid,0.0,Bank Transfer,Interac,812CAD41,MP992845,Regular
217,2023-12-01,2023-12-03,1421.76,1421.76,249.49,1172.27,406.13,0.0,1827.89,195864.82,Paid,2.0,Check,RBC Online,177F8F23,MP787664,Regular
218,2023-02-01,2023-02-03,1663.96,1663.96,974.38,689.58,391.27,0.0,2055.23,230622.32,Paid,2.0,Bank Transfer,RBC Online,D39B0DCC,MP159412,Regular
218,2023-03-01,2023-03-05,1663.96,1663.96,977.28,686.68,758.27,0.0,2422.23,229645.04,Paid,4.0,Bank Transfer,BMO Digital Banking,0F24A1A1,MP866388,Regular
218,2023-04-01,2023-04-13,1663.96,1663.96,980.19,683.77,269.24,66.56,1933.2,228664.85,Paid,12.0,Auto-Pay,RBC Online,22721D76,MP237945,Late Payment
218,2023-05-01,2023-05-01,1663.96,1663.96,983.11,680.85,274.91,0.0,1938.87,227681.73,Paid,0.0,Phone Payment,Interac,44F40B8E,MP124360,Regular
218,2023-06-01,2023-06-03,1663.96,1663.96,986.04,677.92,369.74,0.0,2033.7,226695.7,Paid,2.0,Phone Payment,Mastercard Debit,F7D8B141,MP134789,Regular
218,2023-07-01,2023-07-01,1663.96,1663.96,988.97,674.99,710.02,0.0,2373.98,225706.72,Paid,0.0,Bank Transfer,Visa Debit,A5257DE4,MP759670,Regular
218,2023-08-01,2023-08-06,1663.96,1663.96,991.92,672.04,515.86,0.0,2179.82,224714.81,Paid,5.0,Mobile App,TD EasyWeb,45B6ADC6,MP545950,Regular
218,2023-09-01,2023-09-03,1663.96,1663.96,994.87,669.09,701.48,0.0,2365.44,223719.93,Paid,2.0,Auto-Pay,RBC Online,3D634B1E,MP327070,Regular
218,2023-10-01,2023-10-01,1663.96,1663.96,997.83,666.13,485.89,0.0,2149.85,222722.1,Paid,0.0,Mobile App,BMO Digital Banking,6B640879,MP173363,Regular
218,2023-11-01,2023-11-01,1663.96,1663.96,1000.8,663.16,566.09,0.0,2230.05,221721.29,Paid,0.0,Mobile App,BMO Digital Banking,03E4B4B3,MP867041,Regular
218,2023-12-01,2023-12-08,1663.96,1663.96,1003.78,660.18,585.63,0.0,2249.59,220717.51,Paid,7.0,Phone Payment,Mastercard Debit,9DC15353,MP883393,Regular
220,2023-10-01,2023-10-02,716.04,716.04,251.19,464.85,292.85,0.0,1008.89,106019.9,Paid,1.0,Check,Mastercard Debit,B560D048,MP790934,Regular
220,2023-11-01,2023-11-02,716.04,716.04,252.29,463.75,357.82,0.0,1073.86,105767.61,Paid,1.0,Bank Transfer,TD EasyWeb,577A4E12,MP662562,Regular
220,2023-12-01,2023-12-04,716.04,716.04,253.39,462.65,325.61,0.0,1041.65,105514.21,Paid,3.0,Check,BMO Digital Banking,EC3276EE,MP841279,Regular
221,2022-02-01,2022-02-01,1826.88,1826.88,679.55,1147.33,331.82,0.0,2158.7,207578.1,Paid,0.0,Bank Transfer,Mastercard Debit,43989269,MP843725,Regular
221,2022-03-01,2022-03-02,1826.88,1826.88,683.3,1143.58,579.08,0.0,2405.96,206894.8,Paid,1.0,Bank Transfer,Interac,F554BF0B,MP184849,Regular
221,2022-04-01,2022-04-03,1826.88,1826.88,687.06,1139.82,608.72,0.0,2435.6,206207.74,Paid,2.0,Mobile App,Mastercard Debit,8F7529D7,MP739997,Regular
221,2022-05-01,2022-05-03,1826.88,1826.88,690.85,1136.03,631.06,0.0,2457.94,205516.89,Paid,2.0,Auto-Pay,TD EasyWeb,25E6A384,MP470805,Regular
221,2022-06-01,2022-06-01,1826.88,1826.88,694.65,1132.23,466.55,0.0,2293.43,204822.24,Paid,0.0,Mobile App,Mastercard Debit,E1032083,MP833975,Regular
221,2022-07-01,2022-07-01,1826.88,1826.88,698.48,1128.4,717.24,0.0,2544.12,204123.76,Paid,0.0,Mobile App,BMO Digital Banking,A067A5E9,MP341914,Regular
221,2022-08-01,2022-08-10,1826.88,1826.88,702.33,1124.55,507.84,73.08,2334.72,203421.43,Paid,9.0,Mobile App,Interac,762830F8,MP670385,Late Payment
221,2022-09-01,2022-09-03,1826.88,1826.88,706.2,1120.68,260.72,0.0,2087.6,202715.23,Paid,2.0,Online Payment,BMO Digital Banking,5AF86E2A,MP748660,Regular
221,2022-10-01,2022-10-02,1826.88,1826.88,710.09,1116.79,758.0,0.0,2584.88,202005.14,Paid,1.0,Check,TD EasyWeb,59D9F20A,MP340142,Regular
221,2022-11-01,2022-11-02,1826.88,1826.88,714.0,1112.88,565.92,0.0,2392.8,201291.14,Paid,1.0,Mobile App,Mastercard Debit,146736E0,MP840571,Regular
221,2022-12-01,2022-12-02,1826.88,1826.88,717.93,1108.95,755.97,0.0,2582.85,200573.21,Paid,1.0,Check,RBC Online,52DB7012,MP990811,Regular
221,2023-01-01,2023-01-04,1826.88,1826.88,721.89,1104.99,595.27,0.0,2422.15,199851.32,Paid,3.0,Auto-Pay,Visa Debit,7C1C6DA7,MP584409,Regular
221,2023-02-01,2023-02-02,1826.88,1826.88,725.87,1101.01,274.26,0.0,2101.14,199125.45,Paid,1.0,Phone Payment,TD EasyWeb,CD24EA1E,MP883936,Regular
221,2023-03-01,2023-03-11,1826.88,1826.88,729.86,1097.02,349.71,73.08,2176.59,198395.59,Paid,10.0,Online Payment,RBC Online,1919242C,MP766729,Late Payment
221,2023-04-01,2023-04-01,1826.88,1826.88,733.89,1092.99,640.75,0.0,2467.63,197661.7,Paid,0.0,Bank Transfer,BMO Digital Banking,5829136F,MP299241,Regular
221,2023-05-01,2023-05-03,1826.88,1826.88,737.93,1088.95,254.13,0.0,2081.01,196923.77,Paid,2.0,Mobile App,RBC Online,5FDAAACC,MP294740,Regular
221,2023-06-01,2023-06-01,1826.88,1826.88,741.99,1084.89,539.6,0.0,2366.48,196181.78,Paid,0.0,Mobile App,Mastercard Debit,2810335E,MP537500,Regular
221,2023-07-01,2023-07-02,1826.88,1826.88,746.08,1080.8,410.12,0.0,2237.0,195435.7,Paid,1.0,Check,TD EasyWeb,52CF6485,MP353806,Regular
221,2023-08-01,2023-08-03,1826.88,1826.88,750.19,1076.69,474.5,0.0,2301.38,194685.51,Paid,2.0,Phone Payment,BMO Digital Banking,44120ED5,MP311269,Regular
221,2023-09-01,2023-09-02,1826.88,1826.88,754.33,1072.55,203.03,0.0,2029.91,193931.18,Paid,1.0,Online Payment,RBC Online,DEDEF51C,MP882817,Regular
221,2023-10-01,2023-10-03,1826.88,1826.88,758.48,1068.4,449.7,0.0,2276.58,193172.7,Paid,2.0,Phone Payment,Mastercard Debit,4A05135B,MP642703,Regular
221,2023-11-01,2023-11-03,1826.88,1826.88,762.66,1064.22,696.2,0.0,2523.08,192410.04,Paid,2.0,Check,RBC Online,E4CA4814,MP845335,Regular
221,2023-12-01,2023-12-02,1826.88,1826.88,766.86,1060.02,399.41,0.0,2226.29,191643.18,Paid,1.0,Online Payment,BMO Digital Banking,B44A87E5,MP375844,Regular
223,2023-08-01,2023-08-02,1449.7,1449.7,975.2,474.5,778.53,0.0,2228.23,214215.32,Paid,1.0,Online Payment,Visa Debit,EE63CD59,MP292788,Regular
223,2023-09-01,2023-09-05,1449.7,1449.7,977.36,472.34,560.59,0.0,2010.29,213237.96,Paid,4.0,Auto-Pay,Interac,4E3910A6,MP419016,Regular
223,2023-10-01,2023-10-10,1449.7,1449.7,979.51,470.19,613.35,57.99,2063.05,212258.45,Paid,9.0,Phone Payment,TD EasyWeb,20602637,MP363063,Late Payment
223,2023-11-01,2023-11-01,1449.7,1449.7,981.67,468.03,328.61,0.0,1778.31,211276.78,Paid,0.0,Mobile App,TD EasyWeb,FA85A6D3,MP198434,Regular
223,2023-12-01,2023-12-07,1449.7,1449.7,983.83,465.87,640.86,0.0,2090.56,210292.94,Paid,6.0,Mobile App,Visa Debit,556ACD12,MP311434,Regular
225,2020-02-01,2020-02-02,3676.28,3676.28,1564.62,2111.66,246.69,0.0,3922.97,738955.63,Paid,1.0,Check,RBC Online,B98E4014,MP753727,Regular
225,2020-03-01,2020-03-01,3676.28,3676.28,1569.08,2107.2,299.51,0.0,3975.79,737386.55,Paid,0.0,Bank Transfer,BMO Digital Banking,EA2DDB59,MP261658,Regular
225,2020-04-01,2020-04-01,3676.28,3676.28,1573.55,2102.72,357.78,0.0,4034.06,735813.0,Paid,0.0,Mobile App,BMO Digital Banking,9B1DD660,MP837197,Regular
225,2020-05-01,2020-05-02,3676.28,3676.28,1578.04,2098.24,529.9,0.0,4206.18,734234.96,Paid,1.0,Auto-Pay,RBC Online,99AFB387,MP530323,Regular
225,2020-06-01,2020-06-06,3676.28,3676.28,1582.54,2093.74,321.05,0.0,3997.33,732652.42,Paid,5.0,Bank Transfer,Visa Debit,15EFF5C0,MP905881,Regular
225,2020-07-01,2020-07-02,3676.28,3676.28,1587.05,2089.22,541.14,0.0,4217.42,731065.37,Paid,1.0,Bank Transfer,Mastercard Debit,79B9E459,MP819154,Regular
225,2020-08-01,2020-08-01,3676.28,3676.28,1591.58,2084.7,207.45,0.0,3883.73,729473.79,Paid,0.0,Online Payment,Mastercard Debit,4A5D2D84,MP791244,Regular
225,2020-09-01,2020-09-02,3676.28,3676.28,1596.12,2080.16,485.96,0.0,4162.24,727877.67,Paid,1.0,Phone Payment,BMO Digital Banking,B3D9DF56,MP647170,Regular
225,2020-10-01,2020-10-02,3676.28,3676.28,1600.67,2075.61,432.41,0.0,4108.69,726277.0,Paid,1.0,Check,Interac,148908A4,MP793548,Regular
225,2020-11-01,2020-11-03,3676.28,3676.28,1605.23,2071.04,612.69,0.0,4288.97,724671.77,Paid,2.0,Online Payment,TD EasyWeb,F39CA4E3,MP832064,Regular
225,2020-12-01,2020-12-02,3676.28,3676.28,1609.81,2066.47,584.03,0.0,4260.31,723061.96,Paid,1.0,Bank Transfer,BMO Digital Banking,5F192D43,MP241590,Regular
225,2021-01-01,2021-01-01,3676.28,3676.28,1614.4,2061.88,508.72,0.0,4185.0,721447.56,Paid,0.0,Mobile App,Interac,DEFC6E7D,MP152728,Regular
225,2021-02-01,2021-02-01,3676.28,3676.28,1619.0,2057.27,501.03,0.0,4177.31,719828.55,Paid,0.0,Bank Transfer,Mastercard Debit,C0BF4E62,MP604964,Regular
225,2021-03-01,2021-03-02,3676.28,3676.28,1623.62,2052.66,652.2,0.0,4328.48,718204.93,Paid,1.0,Phone Payment,Interac,3D260140,MP691836,Regular
225,2021-04-01,2021-04-02,3676.28,3676.28,1628.25,2048.03,761.4,0.0,4437.68,716576.68,Paid,1.0,Auto-Pay,Visa Debit,3181F515,MP533405,Regular
225,2021-05-01,2021-05-02,3676.28,3676.28,1632.89,2043.38,747.36,0.0,4423.64,714943.79,Paid,1.0,Mobile App,TD EasyWeb,16B943AB,MP240123,Regular
225,2021-06-01,2021-06-08,3676.28,3676.28,1637.55,2038.73,430.87,0.0,4107.15,713306.24,Paid,7.0,Online Payment,RBC Online,51863809,MP379032,Regular
225,2021-07-01,2021-07-01,3676.28,3676.28,1642.22,2034.06,454.2,0.0,4130.48,711664.02,Paid,0.0,Phone Payment,RBC Online,DFB49F53,MP768038,Regular
225,2021-08-01,2021-08-02,3676.28,3676.28,1646.9,2029.37,314.75,0.0,3991.03,710017.11,Paid,1.0,Mobile App,RBC Online,E5D21365,MP815675,Regular
225,2021-09-01,2021-09-03,3676.28,3676.28,1651.6,2024.68,496.39,0.0,4172.67,708365.51,Paid,2.0,Check,BMO Digital Banking,8DA80F96,MP386298,Regular
225,2021-10-01,2021-10-07,3676.28,3676.28,1656.31,2019.97,447.82,0.0,4124.1,706709.21,Paid,6.0,Online Payment,Interac,B5FA7537,MP563017,Regular
225,2021-11-01,2021-11-03,3676.28,3676.28,1661.03,2015.24,603.82,0.0,4280.1,705048.17,Paid,2.0,Bank Transfer,TD EasyWeb,9D980FF9,MP639291,Regular
225,2021-12-01,2021-12-03,3676.28,3676.28,1665.77,2010.51,478.93,0.0,4155.21,703382.4,Paid,2.0,Check,Interac,8924C98F,MP516205,Regular
225,2022-01-01,2022-01-13,3676.28,3676.28,1670.52,2005.76,593.67,147.05,4269.95,701711.89,Paid,12.0,Check,RBC Online,A4430B3B,MP392024,Late Payment
225,2022-02-01,2022-02-01,3676.28,3676.28,1675.28,2000.99,253.84,0.0,3930.12,700036.6,Paid,0.0,Online Payment,BMO Digital Banking,EB129F2C,MP518260,Regular
225,2022-03-01,2022-03-03,3676.28,3676.28,1680.06,1996.22,726.68,0.0,4402.96,698356.54,Paid,2.0,Bank Transfer,BMO Digital Banking,A9DDB75A,MP439511,Regular
225,2022-04-01,2022-04-01,3676.28,3676.28,1684.85,1991.43,738.2,0.0,4414.48,696671.69,Paid,0.0,Bank Transfer,RBC Online,E8EDF9E7,MP172448,Regular
225,2022-05-01,2022-05-01,3676.28,3676.28,1689.66,1986.62,223.93,0.0,3900.21,694982.04,Paid,0.0,Phone Payment,Interac,B22CAF41,MP127228,Regular
225,2022-06-01,2022-06-02,3676.28,3676.28,1694.47,1981.8,223.76,0.0,3900.04,693287.56,Paid,1.0,Bank Transfer,Interac,8AB22047,MP811359,Regular
225,2022-07-01,2022-07-05,3676.28,3676.28,1699.31,1976.97,501.44,0.0,4177.72,691588.26,Paid,4.0,Phone Payment,TD EasyWeb,494D13B3,MP916139,Regular
225,2022-08-01,2022-08-02,3676.28,3676.28,1704.15,1972.13,498.96,0.0,4175.24,689884.11,Paid,1.0,Check,RBC Online,ABF4BA81,MP939743,Regular
225,2022-09-01,2022-09-01,3676.28,3676.28,1709.01,1967.27,516.84,0.0,4193.12,688175.1,Paid,0.0,Check,TD EasyWeb,6739066B,MP246912,Regular
225,2022-10-01,2022-10-06,3676.28,3676.28,1713.88,1962.39,264.26,0.0,3940.54,686461.21,Paid,5.0,Mobile App,BMO Digital Banking,8ECEAC85,MP581781,Regular
225,2022-11-01,2022-11-03,3676.28,3676.28,1718.77,1957.51,208.92,0.0,3885.2,684742.44,Paid,2.0,Online Payment,TD EasyWeb,893B4B11,MP144807,Regular
225,2022-12-01,2022-12-03,3676.28,3676.28,1723.67,1952.6,424.22,0.0,4100.5,683018.77,Paid,2.0,Check,Mastercard Debit,09F5913A,MP178548,Regular
225,2023-01-01,2023-01-05,3676.28,3676.28,1728.59,1947.69,324.23,0.0,4000.51,681290.18,Paid,4.0,Auto-Pay,Mastercard Debit,6625ECF0,MP508255,Regular
225,2023-02-01,2023-02-02,3676.28,3676.28,1733.52,1942.76,241.64,0.0,3917.92,679556.66,Paid,1.0,Mobile App,RBC Online,726AE6E3,MP124823,Regular
225,2023-03-01,2023-03-02,3676.28,3676.28,1738.46,1937.82,228.35,0.0,3904.63,677818.2,Paid,1.0,Phone Payment,TD EasyWeb,A96CDFD0,MP388600,Regular
225,2023-04-01,2023-04-09,3676.28,3676.28,1743.42,1932.86,288.69,147.05,3964.97,676074.79,Paid,8.0,Bank Transfer,Interac,7BC7FAE4,MP439472,Late Payment
225,2023-05-01,2023-05-02,3676.28,3676.28,1748.39,1927.89,404.27,0.0,4080.55,674326.4,Paid,1.0,Auto-Pay,BMO Digital Banking,5110E6E4,MP937997,Regular
225,2023-06-01,2023-06-02,3676.28,3676.28,1753.37,1922.9,651.88,0.0,4328.16,672573.02,Paid,1.0,Phone Payment,TD EasyWeb,F44533ED,MP109745,Regular
225,2023-07-01,2023-07-16,3676.28,3676.28,1758.37,1917.9,686.87,147.05,4363.15,670814.65,Paid,15.0,Phone Payment,Mastercard Debit,FAC2498A,MP587439,Late Payment
225,2023-08-01,2023-08-02,3676.28,3676.28,1763.39,1912.89,541.67,0.0,4217.95,669051.26,Paid,1.0,Phone Payment,Mastercard Debit,D2A44821,MP975469,Regular
225,2023-09-01,2023-09-02,3676.28,3676.28,1768.42,1907.86,499.46,0.0,4175.74,667282.84,Paid,1.0,Mobile App,TD EasyWeb,2554E534,MP611961,Regular
225,2023-10-01,2023-10-02,3676.28,3676.28,1773.46,1902.82,320.5,0.0,3996.78,665509.38,Paid,1.0,Phone Payment,Interac,385EDF70,MP857813,Regular
225,2023-11-01,2023-11-01,3676.28,3676.28,1778.52,1897.76,282.41,0.0,3958.69,663730.87,Paid,0.0,Online Payment,BMO Digital Banking,DEE7B1FF,MP701009,Regular
225,2023-12-01,2023-12-01,3676.28,3676.28,1783.59,1892.69,501.73,0.0,4178.01,661947.28,Paid,0.0,Mobile App,Interac,036B4CCF,MP244825,Regular
227,2023-01-01,2023-01-03,1231.72,1231.72,202.72,1029.0,271.1,0.0,1502.82,170373.08,Paid,2.0,Mobile App,Mastercard Debit,393D21F7,MP957178,Regular
227,2023-02-01,2023-02-03,1231.72,1231.72,203.94,1027.78,211.13,0.0,1442.85,170169.13,Paid,2.0,Online Payment,Interac,F68A5A46,MP407087,Regular
227,2023-03-01,2023-03-04,1231.72,1231.72,205.17,1026.55,467.57,0.0,1699.29,169963.96,Paid,3.0,Online Payment,Interac,6C90DF3D,MP481821,Regular
227,2023-04-01,2023-04-01,1231.72,1231.72,206.41,1025.31,407.44,0.0,1639.16,169757.55,Paid,0.0,Bank Transfer,TD EasyWeb,44CECB3C,MP196972,Regular
227,2023-05-01,2023-05-02,1231.72,1231.72,207.66,1024.06,533.47,0.0,1765.19,169549.89,Paid,1.0,Check,TD EasyWeb,A3B7E231,MP458941,Regular
227,2023-06-01,2023-06-01,1231.72,1231.72,208.91,1022.81,434.93,0.0,1666.65,169340.98,Paid,0.0,Bank Transfer,Interac,A82703AD,MP220285,Regular
227,2023-07-01,2023-07-01,1231.72,1231.72,210.17,1021.55,285.29,0.0,1517.01,169130.81,Paid,0.0,Online Payment,Interac,2ED31651,MP955989,Regular
227,2023-08-01,2023-08-07,1231.72,1231.72,211.44,1020.28,640.1,0.0,1871.82,168919.37,Paid,6.0,Bank Transfer,RBC Online,CDC43FB3,MP551648,Regular
227,2023-09-01,2023-09-14,1231.72,1231.72,212.71,1019.01,343.55,49.27,1575.27,168706.66,Paid,13.0,Mobile App,TD EasyWeb,8BF19F55,MP465724,Late Payment
227,2023-10-01,2023-10-02,1231.72,1231.72,214.0,1017.72,630.04,0.0,1861.76,168492.66,Paid,1.0,Auto-Pay,TD EasyWeb,55E8D118,MP500583,Regular
227,2023-11-01,2023-11-02,1231.72,1231.72,215.29,1016.43,587.77,0.0,1819.49,168277.37,Paid,1.0,Phone Payment,Interac,4DAA9A8F,MP681173,Regular
227,2023-12-01,2023-12-02,1231.72,1231.72,216.59,1015.13,499.95,0.0,1731.67,168060.78,Paid,1.0,Check,RBC Online,5E49F891,MP326847,Regular
228,2020-02-01,2020-02-05,4847.82,4847.82,1872.09,2975.73,295.98,0.0,5143.8,747239.57,Paid,4.0,Bank Transfer,Mastercard Debit,F6FB30C8,MP130908,Regular
228,2020-03-01,2020-03-01,4847.82,4847.82,1879.52,2968.3,589.92,0.0,5437.74,745360.05,Paid,0.0,Bank Transfer,BMO Digital Banking,968665FF,MP792036,Regular
228,2020-04-01,2020-04-02,4847.82,4847.82,1886.99,2960.83,764.94,0.0,5612.76,743473.06,Paid,1.0,Bank Transfer,BMO Digital Banking,CCE4C09D,MP981315,Regular
228,2020-05-01,2020-05-07,4847.82,4847.82,1894.49,2953.33,681.01,0.0,5528.83,741578.57,Paid,6.0,Bank Transfer,BMO Digital Banking,C679D714,MP421359,Regular
228,2020-06-01,2020-06-07,4847.82,4847.82,1902.01,2945.81,716.67,0.0,5564.49,739676.56,Paid,6.0,Check,Visa Debit,758663BD,MP204587,Regular
228,2020-07-01,2020-07-05,4847.82,4847.82,1909.57,2938.25,327.17,0.0,5174.99,737766.99,Paid,4.0,Check,RBC Online,43E79DD3,MP353738,Regular
228,2020-08-01,2020-08-04,4847.82,4847.82,1917.15,2930.67,292.74,0.0,5140.56,735849.84,Paid,3.0,Bank Transfer,Visa Debit,C6CF3436,MP158071,Regular
228,2020-09-01,2020-09-02,4847.82,4847.82,1924.77,2923.05,677.04,0.0,5524.86,733925.07,Paid,1.0,Check,TD EasyWeb,0D7362FE,MP102232,Regular
228,2020-10-01,2020-10-07,4847.82,4847.82,1932.41,2915.41,765.67,0.0,5613.49,731992.66,Paid,6.0,Bank Transfer,Visa Debit,A17705D3,MP434747,Regular
228,2020-11-01,2020-11-02,4847.82,4847.82,1940.09,2907.73,788.39,0.0,5636.21,730052.57,Paid,1.0,Phone Payment,Visa Debit,6029BE9B,MP853971,Regular
228,2020-12-01,2020-12-03,4847.82,4847.82,1947.8,2900.02,242.1,0.0,5089.92,728104.77,Paid,2.0,Online Payment,Mastercard Debit,6C1ED3EA,MP475417,Regular
228,2021-01-01,2021-01-03,4847.82,4847.82,1955.53,2892.29,568.99,0.0,5416.81,726149.24,Paid,2.0,Auto-Pay,RBC Online,7031640A,MP426387,Regular
228,2021-02-01,2021-02-03,4847.82,4847.82,1963.3,2884.52,485.01,0.0,5332.83,724185.94,Paid,2.0,Check,RBC Online,4F407F87,MP789277,Regular
228,2021-03-01,2021-03-02,4847.82,4847.82,1971.1,2876.72,634.49,0.0,5482.31,722214.83,Paid,1.0,Phone Payment,Interac,3B193A74,MP673901,Regular
228,2021-04-01,2021-04-03,4847.82,4847.82,1978.93,2868.89,711.58,0.0,5559.4,720235.9,Paid,2.0,Auto-Pay,Visa Debit,5B574EF8,MP434261,Regular
228,2021-05-01,2021-05-02,4847.82,4847.82,1986.79,2861.03,552.0,0.0,5399.82,718249.11,Paid,1.0,Phone Payment,Mastercard Debit,9F3F723F,MP923162,Regular
228,2021-06-01,2021-06-02,4847.82,4847.82,1994.68,2853.13,397.13,0.0,5244.95,716254.43,Paid,1.0,Auto-Pay,BMO Digital Banking,A923A599,MP807275,Regular
